date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-06-10,NW,104,16,0.003,0.0
2020-06-11,NW,104,0,0.003,0.0
2020-06-12,NW,128,24,0.003,0.001
2020-06-13,NW,128,0,0.003,0.0
2020-06-14,NW,152,24,0.004,0.001
2020-06-15,NW,152,0,0.004,0.0
2020-06-16,NW,152,0,0.004,0.0
2020-06-17,NW,175,23,0.004,0.001
2020-06-18,NW,175,0,0.004,0.0
2020-06-19,NW,175,0,0.004,0.0
2020-06-20,NW,175,0,0.004,0.0
2020-06-21,NW,248,73,0.006,0.002
2020-06-22,NW,248,0,0.006,0.0
2020-06-23,NW,256,8,0.006,0.0
2020-06-24,NW,291,35,0.007,0.001
2020-06-25,NW,291,0,0.007,0.0
2020-06-26,NW,421,130,0.01,0.003
2020-06-27,NW,433,12,0.011,0.0
2020-06-28,NW,433,0,0.011,0.0
2020-06-29,NW,433,0,0.011,0.0
2020-06-30,NW,651,218,0.016,0.005
2020-07-01,NW,802,151,0.02,0.004
2020-07-02,NW,865,63,0.021,0.002
2020-07-03,NW,865,0,0.021,0.0
2020-07-04,NW,865,0,0.021,0.0
2020-07-05,NW,865,0,0.021,0.0
2020-07-06,NW,1104,239,0.027,0.006
2020-04-17,WC,205,205,0.003,0.003
2020-04-18,WC,205,0,0.003,0.0
2020-04-19,WC,205,0,0.003,0.0
2020-04-20,WC,216,11,0.003,0.0
2020-04-21,WC,216,0,0.003,0.0
2020-04-22,WC,216,0,0.003,0.0
2020-04-23,WC,236,20,0.003,0.0
2020-04-24,WC,236,0,0.003,0.0
2020-04-25,WC,236,0,0.003,0.0
2020-04-26,WC,236,0,0.003,0.0
2020-04-27,WC,236,0,0.003,0.0
2020-04-28,WC,236,0,0.003,0.0
2020-04-29,WC,236,0,0.003,0.0
2020-04-30,WC,236,0,0.003,0.0
2020-05-01,WC,236,0,0.003,0.0
2020-05-02,WC,779,543,0.011,0.008
2020-05-03,WC,779,0,0.011,0.0
2020-05-04,WC,833,54,0.012,0.001
2020-05-05,WC,833,0,0.012,0.0
2020-05-06,WC,1122,289,0.016,0.004
2020-05-07,WC,1122,0,0.016,0.0
2020-05-08,WC,1122,0,0.016,0.0
2020-05-09,WC,1122,0,0.016,0.0
2020-05-10,WC,1607,485,0.023,0.007
2020-05-11,WC,1607,0,0.023,0.0
2020-05-12,WC,1607,0,0.023,0.0
2020-05-13,WC,1950,343,0.028,0.005
2020-05-14,WC,2573,623,0.038,0.009
2020-05-15,WC,2857,284,0.042,0.004
2020-05-16,WC,3097,240,0.045,0.004
2020-05-17,WC,3521,424,0.051,0.006
2020-05-18,WC,3731,210,0.055,0.003
2020-05-19,WC,4363,632,0.064,0.009
2020-05-20,WC,5105,742,0.075,0.011
2020-05-21,WC,5105,0,0.075,0.0
2020-05-22,WC,6126,1021,0.09,0.015
2020-05-23,WC,6126,0,0.09,0.0
2020-05-24,WC,6525,399,0.095,0.006
2020-05-25,WC,7221,696,0.106,0.01
2020-05-26,WC,7844,623,0.115,0.009
2020-05-27,WC,8504,660,0.124,0.01
2020-05-28,WC,9157,653,0.134,0.01
2020-05-29,WC,9830,673,0.144,0.01
2020-05-30,WC,10508,678,0.154,0.01
2020-05-31,WC,11099,591,0.162,0.009
2020-06-01,WC,11431,332,0.167,0.005
2020-06-02,WC,12436,1005,0.182,0.015
2020-06-03,WC,13696,1260,0.2,0.018
2020-06-04,WC,14917,1221,0.218,0.018
2020-06-05,WC,16433,1516,0.24,0.022
2020-06-06,WC,17355,922,0.254,0.013
2020-06-07,WC,17366,11,0.254,0.0
2020-06-08,WC,19101,1735,0.279,0.025
2020-06-09,WC,20791,1690,0.304,0.025
2020-06-10,WC,22862,2071,0.334,0.03
2020-06-11,WC,22862,0,0.334,0.0
2020-06-12,WC,25435,2573,0.372,0.038
2020-06-13,WC,26736,1301,0.391,0.019
2020-06-14,WC,27527,791,0.402,0.012
2020-06-15,WC,28615,1088,0.418,0.016
2020-06-16,WC,30236,1621,0.442,0.024
2020-06-17,WC,31824,1588,0.465,0.023
2020-06-18,WC,31824,0,0.465,0.0
2020-06-19,WC,34067,2243,0.498,0.033
2020-06-20,WC,35156,1089,0.514,0.016
2020-06-21,WC,35559,403,0.52,0.006
2020-06-22,WC,35958,399,0.525,0.006
2020-06-23,WC,37234,1276,0.544,0.019
2020-06-24,WC,37234,0,0.544,0.0
2020-06-25,WC,39475,2241,0.577,0.033
2020-06-26,WC,40979,1504,0.599,0.022
2020-06-27,WC,42172,1193,0.616,0.017
2020-06-28,WC,42636,464,0.623,0.007
2020-06-29,WC,42636,0,0.623,0.0
2020-06-30,WC,43120,484,0.63,0.007
2020-07-01,WC,44938,1818,0.657,0.027
2020-07-02,WC,46515,1577,0.68,0.023
2020-07-03,WC,47929,1414,0.7,0.021
2020-07-04,WC,49362,1433,0.721,0.021
2020-07-05,WC,49928,566,0.729,0.008
2020-07-06,WC,50271,343,0.734,0.005
2020-04-17,UNKNOWN,0,0,,
2020-04-18,UNKNOWN,0,0,,
2020-04-19,UNKNOWN,0,0,,
2020-04-20,UNKNOWN,0,0,,
2020-04-21,UNKNOWN,0,0,,
2020-04-22,UNKNOWN,0,0,,
2020-04-23,UNKNOWN,0,0,,
2020-04-24,UNKNOWN,0,0,,
2020-04-25,UNKNOWN,0,0,,
2020-04-26,UNKNOWN,0,0,,
2020-04-27,UNKNOWN,0,0,,
2020-04-28,UNKNOWN,0,0,,
2020-04-29,UNKNOWN,0,0,,
2020-04-30,UNKNOWN,0,0,,
2020-05-01,UNKNOWN,0,0,,
2020-05-02,UNKNOWN,0,0,,
2020-05-03,UNKNOWN,0,0,,
2020-05-04,UNKNOWN,0,0,,
2020-05-05,UNKNOWN,0,0,,
2020-05-06,UNKNOWN,0,0,,
2020-05-07,UNKNOWN,0,0,,
2020-05-08,UNKNOWN,0,0,,
2020-05-09,UNKNOWN,0,0,,
2020-05-10,UNKNOWN,0,0,,
2020-05-11,UNKNOWN,0,0,,
2020-05-12,UNKNOWN,0,0,,
2020-05-13,UNKNOWN,0,0,,
2020-05-14,UNKNOWN,0,0,,
2020-05-15,UNKNOWN,0,0,,
2020-05-16,UNKNOWN,0,0,,
2020-05-17,UNKNOWN,0,0,,
2020-05-18,UNKNOWN,0,0,,
2020-05-19,UNKNOWN,0,0,,
2020-05-20,UNKNOWN,0,0,,
2020-05-21,UNKNOWN,0,0,,
2020-05-22,UNKNOWN,0,0,,
2020-05-23,UNKNOWN,0,0,,
2020-05-24,UNKNOWN,0,0,,
2020-05-25,UNKNOWN,0,0,,
2020-05-26,UNKNOWN,0,0,,
2020-05-27,UNKNOWN,0,0,,
2020-05-28,UNKNOWN,0,0,,
2020-05-29,UNKNOWN,0,0,,
2020-05-30,UNKNOWN,0,0,,
2020-05-31,UNKNOWN,0,0,,
2020-06-01,UNKNOWN,0,0,,
2020-06-02,UNKNOWN,0,0,,
2020-06-03,UNKNOWN,0,0,,
2020-06-04,UNKNOWN,0,0,,
2020-06-05,UNKNOWN,0,0,,
2020-06-06,UNKNOWN,0,0,,
2020-06-07,UNKNOWN,0,0,,
2020-06-08,UNKNOWN,0,0,,
2020-06-09,UNKNOWN,0,0,,
2020-06-10,UNKNOWN,0,0,,
2020-06-11,UNKNOWN,0,0,,
2020-06-12,UNKNOWN,0,0,,
2020-06-13,UNKNOWN,0,0,,
2020-06-14,UNKNOWN,0,0,,
2020-06-15,UNKNOWN,0,0,,
2020-06-16,UNKNOWN,0,0,,
2020-06-17,UNKNOWN,0,0,,
2020-06-18,UNKNOWN,0,0,,
2020-06-19,UNKNOWN,0,0,,
2020-06-20,UNKNOWN,0,0,,
2020-06-21,UNKNOWN,0,0,,
2020-06-22,UNKNOWN,0,0,,
2020-06-23,UNKNOWN,0,0,,
2020-06-24,UNKNOWN,0,0,,
2020-06-25,UNKNOWN,0,0,,
2020-06-26,UNKNOWN,0,0,,
2020-06-27,UNKNOWN,0,0,,
2020-06-28,UNKNOWN,0,0,,
2020-06-29,UNKNOWN,0,0,,
2020-06-30,UNKNOWN,0,0,,
2020-07-01,UNKNOWN,0,0,,
2020-07-02,UNKNOWN,0,0,,
2020-07-03,UNKNOWN,0,0,,
2020-07-04,UNKNOWN,0,0,,
2020-07-05,UNKNOWN,0,0,,
2020-07-06,UNKNOWN,0,0,,
